condid,siteindex,site_baseage,stand_age,ba,df_ba,tpa,bdft,tcuft,topht,df_pctba,siteclass,qmd
15272787010497,133,100,39,168.3354428,157.7074498,230.0661449,20834.3804,6104.491265,95.84,6104.491265,3,11.58237781
15273033010497,120,100,170,618.9557934,522.8022999,306.46525,142923.2154,32455.69107,192.4651163,32455.69107,4,19.2431205
15273410010497,114,100,20,75.04489849,73.40945587,546.601014,292.47449,915.6502666,42,915.6502666,4,5.017202992
15273611010497,129,100,85,46.87470617,46.87470617,5.995128,11814.29983,2131.828255,159.5,2131.828255,3,37.8622441
15273733010497,111,100,32,145.2221063,145.2221063,181.4089054,13395.15112,4146.598887,74.16666667,4146.598887,4,12.11499854
15273889010497,104,100,20,137.1818966,123.0016463,356.8063275,2031.86523,2420.394646,40,2420.394646,4,8.395922664
15274099010497,111,100,110,259.2557201,158.0934048,72.69481214,38651.97021,11659.03259,156.8571429,11659.03259,4,25.57106206
15274547010497,99,100,33,94.54504009,89.71518898,147.062488,4028.213757,1918.953233,58.61538462,1918.953233,4,10.85687212
15274716010497,107,100,50,180.3611477,172.2176565,213.6181462,20226.54842,6429.050244,93.13636364,6429.050244,4,12.44195786
15275209010497,129,100,55,294.3509491,169.4406833,272.1910853,53377.19772,12173.51873,122.8333333,12173.51873,3,14.0809538
15275210010497,129,100,6,8.318780147,8.318780147,1.018409774,,460.3373973,,460.3373973,3,38.69945473
15275406010497,119,100,120,270.1292684,249.2711155,186.6114419,79559.79274,14549.37616,188.7647059,14549.37616,4,16.29119675
15275617010497,103,100,12,15.65559509,15.15453111,461.6736277,,10.43012154,18.71428571,10.43012154,4,2.493466619
15275923010497,74,100,185,381.4629889,170.6501864,544.3568286,66666.00003,14480.97114,112.2692308,14480.97114,5,11.33497764
15276593010497,92,100,400,397.6562334,193.9246116,270.5482468,82581.46938,19250.813,181.8235294,19250.813,5,16.41601866
15276765010497,75,100,300,364.2540121,194.9477069,205.9951898,64021.54697,14825.21601,127.5666667,14825.21601,5,18.00569686
15277224010497,83,100,225,299.6932476,179.6648591,257.0875971,55340.5215,12811.87581,138.3684211,12811.87581,5,14.61955718
15277590010497,121,100,22,160.8254582,160.8254582,326.4608062,5311.432291,4326.245257,57.17073171,4326.245257,4,9.503819429
15436867010497,128,100,47,202.6737022,165.1178202,297.9133908,25424.50656,7119.718002,95.59090909,7119.718002,3,11.16837506
15439471010497,114,100,70,111.7499913,79.60022694,91.83607769,12962.42169,3448.51987,80.1,3448.51987,4,14.93665629
15439681010497,108,100,283,490.885326,93.28347577,396.5948561,89759.45139,23135.76373,185,23135.76373,4,15.06443294
15440490010497,100,50,40,160.9132751,127.1953751,1542.233101,3944.358855,2634.263776,60,2634.263776,3,4.373782966
15441614010497,111,100,85,373.9186676,342.8576799,232.3319434,43413.71037,16647.55851,132.0909091,16647.55851,4,17.17791356
15441778010497,94,100,200,177.611329,177.611329,18.2726611,38748.47148,7264.157885,156.5833333,7264.157885,5,42.21538304
15441871010497,110,100,100,357.488764,343.7790624,163.1351956,60541.00383,16881.57464,146.5,16881.57464,4,20.04442793
15442025010497,104,100,62,426.6589809,403.1967965,214.4674101,34928.99493,15599.71107,93.45454545,15599.71107,4,19.09836082
15442214010497,98,100,25,91.43511036,56.29466015,856.8885684,901.7369921,1082.283291,41.07317073,1082.283291,4,4.423139372
15442470010497,118,100,165,378.4305767,250.8902271,173.8643835,47486.28279,18174.52198,178.2142857,18174.52198,4,19.97671617
15443832010497,95,100,44,300.5542322,168.6865933,502.5154838,31139.4573,8946.716969,81.66666667,8946.716969,4,10.47184009
15444752010497,125,100,55,46.61225302,46.61225302,21.26945549,9803.093102,2003.940874,131.3333333,2003.940874,3,20.04509706
15445801010497,122,100,27,158.1969768,158.1969768,273.5868663,14911.5513,5175.964505,83.93023256,5175.964505,4,10.29645603
15446148010497,131,100,50,387.8185204,256.7295235,487.1768889,66145.74624,15596.36133,108.7647059,15596.36133,3,12.08112104
15446414010497,108,100,170,423.5782833,356.9233811,348.0632053,88528.75467,21384.99874,181.3913043,21384.99874,4,14.93736823
15446670010497,127,100,21,63.94847569,53.21646263,121.5775427,3456.300879,1593.388934,65.26315789,1593.388934,3,9.820299198
15446941010497,94,100,26,248.3143599,167.1334929,2885.821704,19530.05138,5568.106384,58.55813953,5568.106384,5,3.971938102
15447315010497,82,100,39,65.41768599,51.07172288,140.2466446,3581.99078,1611.840527,59.90909091,1611.840527,5,9.247783439
15447730010497,120,100,31,220.8195561,208.0096763,383.0216129,17662.25149,6343.692084,73.90196078,6343.692084,4,10.28119101
15448440010497,77,100,29,79.23239909,78.39406033,73.78118533,6883.267176,2272.960068,79.33333333,2272.960068,5,14.03184863
15448442010497,77,100,8,14.9410965,14.9410965,144.2627452,,94.49168702,30.83333333,94.49168702,5,4.357630894
15448689010497,101,100,90,121.894059,97.33268829,58.15479173,18530.2757,4199.027243,110.7142857,4199.027243,4,19.60355426
15449018010497,130,100,25,158.8004861,131.0743772,373.9548175,7635.011427,3967.793381,61.87096774,3967.793381,3,8.823738917
15449795010497,126,100,80,185.5705941,134.5720222,150.7369136,29397.02319,6675.54258,107,6675.54258,3,15.02384421
15452052010497,120,100,13,51.27797772,51.27797772,222.9095415,,589.1378268,36.08108108,589.1378268,4,6.494375824
15452249010497,121,100,400,517.3604238,289.9968254,180.9758263,83459.78735,22067.65507,151.1363636,22067.65507,4,22.89404961
15453070010497,120,100,55,392.4525876,371.8962172,320.843241,76230.49854,15770.80505,140.8333333,15770.80505,4,14.97557316
15453612010497,121,100,31,141.5798737,119.3916488,306.8081506,11433.72179,3775.255415,72.33333333,3775.255415,4,9.198216253
15454354010497,118,100,5,15.99673464,15.99673464,2.022994148,1296.165359,628.1588365,135,628.1588365,4,38.0762929
15454657010497,110,100,50,262.0915926,228.7038977,210.4530099,34348.56246,9664.507999,107.7727273,9664.507999,4,15.1107241
15454832010497,103,100,137,474.5957443,328.123189,337.9439174,90893.14662,18729.62754,129.8333333,18729.62754,4,16.04633684
15459225010497,130,100,65,210.1023941,210.1023941,73.54632498,30493.45504,9873.150081,133.125,9873.150081,3,22.88607486
15459628010497,124,100,9,32.0304219,32.0304219,520.4313209,,58.25509244,24.33333333,58.25509244,4,3.359200441
15459828010497,117,100,105,217.4078485,192.572451,136.1632866,36844.18404,9005.097112,140.65,9005.097112,4,17.10975923
15461254010497,110,100,50,188.0913721,108.3805906,416.798847,13488.33446,4989.911356,68.14285714,4989.911356,4,9.096147304
15461470010497,109,100,40,216.0488867,69.25200577,874.2343261,15943.95251,5162.223747,71.07692308,5162.223747,4,6.731291388
15461699010497,125,100,40,3.232383508,3.232383508,6.046963513,167.5379511,72.34258192,59,72.34258192,3,9.899860364
15461941010497,113,100,30,113.7594443,79.45113288,299.0942496,6933.234349,2949.596606,64.6875,2949.596606,4,8.350759977
15462337010497,136,100,25,89.56870403,86.89514473,169.9349197,5076.401803,2151.261802,62.57692308,2151.261802,3,9.83044396
15462338010497,136,100,44,32.88507727,19.37858748,24.2764171,4635.124678,1117.880042,98.5,1117.880042,3,15.75953648
15462973010497,60,50,80,167.1830064,135.1937548,509.0902893,17982.1283,4997.469312,78.31578947,4997.469312,5,7.759521856
15463203010497,103,50,60,167.4771049,102.6388115,114.8923067,24844.83475,5923.845007,97.16666667,5923.845007,3,16.34814759
15464658010497,90,100,27,159.7257476,78.18187679,1063.672659,4652.688893,2466.712264,51.04651163,2466.712264,5,5.247105165
15464897010497,86,100,405,606.5169444,556.0669805,998.1260357,91671.49439,22135.93196,134.2826087,22135.93196,5,10.55516627
15465301010497,140,100,41,183.2458974,180.9471817,229.7846135,25708.00204,7022.883915,102.2307692,7022.883915,3,12.09185581
15465500010497,106,100,21,48.97403814,43.85075621,109.4190182,1767.998113,962.8358176,47.8125,962.8358176,4,9.058845498
15465861010497,111,100,22,159.4086164,96.22985043,781.1450093,1021.479726,2839.524579,46.01369863,2839.524579,4,6.116829382
15466161010497,122,100,74,40.58817443,40.58817443,18.39173616,,1591.116668,,1591.116668,4,20.11521583
15466460010497,113,100,21,41.14339955,41.14339955,162.2547979,156.085431,1147.031537,39.64285714,1147.031537,4,6.818480684
15469193010497,88,100,35,159.6057504,143.1924755,939.6576199,6442.441965,2747.431402,55,2747.431402,5,5.580533881
15470247010497,114,100,35,112.6693769,80.38566347,116.1971469,11034.16179,3482.419523,75.875,3482.419523,4,13.33341866
15470248010497,114,100,35,26.53345187,24.55580116,48.50099295,2279.480489,807.4715032,78.66666667,807.4715032,4,10.01515935
15472418010497,93,50,85,101.1852253,57.72232906,317.8913698,5940.082732,2749.264056,90.5,2749.264056,4,7.639333759
15472419010497,93,50,140,161.8318364,102.3798877,82.63871025,39506.76997,7326.192986,148.6153846,7326.192986,4,18.94857338
15472701010497,105,50,25,46.79719893,45.1208702,459.079054,288.4105998,364.0705634,36.29411765,364.0705634,3,4.323171779
15474751010497,117,100,30,171.3983689,128.3904921,299.2844011,12815.75553,5017.369012,77.84,5017.369012,4,10.24702046
15475010010497,94,100,200,297.1530671,297.1530671,98.83942067,67708.45866,13778.2957,147.5,13778.2957,5,23.47801171
15475620010497,53,100,285,418.3583627,276.020492,465.1603013,58733.09889,13707.53326,106.2272727,13707.53326,5,12.84130637
15476593010497,85,100,135,377.9350853,328.5729745,571.2981007,58147.43317,13994.64236,113.2222222,13994.64236,5,11.01319978
15477415010497,63,100,60,152.9432795,151.5110632,413.1380838,6408.368329,2981.222087,46.68421053,2981.222087,5,8.238608881
15564648010497,128,100,150,262.1984263,185.0860174,53.39859683,74395.30311,14216.58903,191.9583333,14216.58903,3,30.00450178
15624538010497,73,100,245,338.573702,306.6851189,377.5046049,37932.43152,10727.96368,98.38888889,10727.96368,5,12.82335857
15626177010497,116,100,36,68.70909496,66.95096028,85.07063083,7453.665205,2125.794702,86.25,2125.794702,4,12.16896352
15626328010497,87,100,250,272.9873326,230.0740763,104.762942,45894.8787,10774.10456,140.1538462,10774.10456,5,21.85766203
15626329010497,87,100,20,18.71160914,17.44326308,123.7587343,238.2541257,273.1559284,42.75,273.1559284,5,5.265067471
15626630010497,112,100,52,63.50279701,21.54060048,161.5871564,5327.02405,1520.014873,67.33333333,1520.014873,4,8.488467884
15627136010497,65,100,225,313.7278224,115.4855484,427.9832413,38276.6886,9777.819904,91.65384615,9777.819904,5,11.59309615
15627491010497,115,100,75,158.9979777,113.3675446,146.1990703,26083.12499,6436.946251,109.8571429,6436.946251,4,14.12081608
15627799010497,83,100,28,81.47588511,44.42323783,492.4386,1187.498403,998.6236726,33.84375,998.6236726,5,5.507757385
15628048010497,69,100,100,433.4252984,421.6012281,346.9714797,45728.15544,13213.22224,86.57142857,13213.22224,5,15.1337495
15628357010497,115,100,96,15.48233618,15.48233618,12.036092,1697.390187,450.569431,92,450.569431,4,15.35719148
15629040010497,95,100,300,383.1089344,162.735443,446.794723,64143.52656,15922.70203,140.1290323,15922.70203,4,12.53843764
15630516010497,139,100,75,115.8700195,95.84623538,368.0418373,19008.37718,4620.322639,102.8181818,4620.322639,3,7.597544401
15631200010497,127,100,40,249.6506591,230.008308,144.347179,24528.61476,8864.424246,90.3,8864.424246,3,17.80731782
15632094010497,102,100,25,90.47528742,88.26587764,217.2554846,4469.477,1885.974155,57.3,1885.974155,4,8.738077921
15632321010497,116,100,74,314.3696186,248.0693601,513.2152888,48795.9143,13050.92813,118.32,13050.92813,4,10.59758218
15632663010497,134,100,30,143.5742719,135.9073567,239.0925701,11956.54492,4396.733621,80.7,4396.733621,3,10.4928043
15632998010497,137,100,13,36.86554845,36.86554845,330.0103596,,136.1771537,26.7,136.1771537,3,4.525669809
15633459010497,56,100,55,324.698951,131.3615085,1174.216474,13842.84318,6468.101015,50.87179487,6468.101015,5,7.120371613
15633925010497,82,100,100,233.4566731,193.6832876,204.9098457,27924.49548,7443.066343,106.9333333,7443.066343,5,14.45300107
15634136010497,101,100,45,132.628935,87.63779285,345.2202783,12038.66624,3946.783803,70.84,3946.783803,4,8.392808112
15634595010497,85,100,40,134.9428509,76.91044989,485.5427089,9699.485014,3017.486747,48.15384615,3017.486747,5,7.138344839
15634596010497,85,100,400,28.90917648,28.90917648,4.135397579,5922.294144,1151.42855,136.25,1151.42855,5,35.80103049
15634879010497,95,100,50,50.78648852,35.84635286,515.990198,2302.316227,796.0050427,46.90909091,796.0050427,4,4.248050481
15635046010497,74,100,325,347.3170722,239.0785132,338.8801796,73719.22056,15072.22661,145.5277778,15072.22661,5,13.70806905
15635767010497,98,100,20,62.80152622,33.44965858,271.6183923,728.2702323,787.533939,37.57575758,787.533939,4,6.510911824
15636232010497,120,100,40,246.0990129,209.6859708,377.7047753,23145.09371,7366.199331,81.57142857,7366.199331,4,10.92987009
15636865010497,110,100,22,176.950534,160.2910663,392.2131189,4342.261611,3538.05671,48,3538.05671,4,9.094968151
15637452010497,130,100,30,173.6537805,139.8136959,160.4134565,15752.98436,5220.287703,76.36363636,5220.287703,3,14.08828163
15637640010497,136,100,64,302.8414443,302.8414443,278.1603216,51077.33703,12766.7734,120.047619,12766.7734,3,14.1285101
15637905010497,114,100,40,135.7176459,82.9473739,385.1902468,13362.42278,3934.884899,74.8,3934.884899,4,8.037422896
15638792010497,136,100,100,248.6310725,237.3985923,63.4963208,61117.8176,11753.07503,168.75,11753.07503,3,26.79413387
15639261010497,119,100,50,192.8808915,154.8822753,258.8262547,23955.883,6722.427167,92.57692308,6722.427167,4,11.68898335
15639942010497,105,100,17,220.7222027,151.2960408,296.060026,29546.75719,7371.557028,91.82608696,7371.557028,4,11.69147825
15640155010497,94,100,55,182.9813977,155.9216072,162.487242,23897.84241,6278.974591,95.52941176,6278.974591,5,14.36911891
15640523010497,120,100,70,456.1633271,427.5195038,181.752904,59978.49753,18124.55327,122.9411765,18124.55327,4,21.45140816
15640793010497,107,100,40,65.97781255,35.73671865,55.62977276,6820.159594,1924.102996,77,1924.102996,4,14.74625078
15641159010497,100,100,25,5.054484251,5.054484251,6.027238232,167.6401516,81.49976689,45,81.49976689,4,12.39982474
15641219010497,99,100,17,57.95253147,57.95253147,123.358484,2057.430842,1475.872114,41.42857143,1475.872114,4,9.280855179
15641221010497,99,100,85,78.058674,78.058674,38.106652,8270.054373,2696.512198,104.25,2696.512198,4,19.379675
15641790010497,131,100,40,61.66735919,61.66735919,25.32461818,6830.581192,1763.429792,86.8,1763.429792,3,21.12966075
15641913010497,122,100,28,145.1093185,98.87327696,404.4444807,7083.980209,3839.584156,71.47368421,3839.584156,4,8.11062826
15642296010497,113,100,85,7.869181052,7.869181052,0.999188,1731.226613,326.7313515,145,326.7313515,4,37.99946357
15644125010497,133,100,132,57.26349259,56.4379789,13.09294396,15288.86163,2692.560326,166,2692.560326,3,28.31760789
171243563020004,77,100,292,113.067497,73.77743787,31.89809934,12887.44587,4693.556825,148.625,4693.556825,5,25.49310812
171243574020004,84,100,108,211.1873143,140.9827299,632.9788899,17313.35728,6141.160194,97.30769231,6141.160194,5,7.821239812
171243644020004,101,100,80,305.543069,282.5070243,214.6304252,34454.4806,10209.47748,108.7391304,10209.47748,4,16.15574081
171243761020004,79,100,290,182.3363307,103.5362051,147.1804876,14865.00839,5555.638717,110.2,5555.638717,5,15.07119845
171243841020004,77,100,22,36.11568247,21.26799865,192.6102489,2081.032745,835.4237082,49.44444444,835.4237082,5,5.863332441
171243941020004,138,100,70,364.5046602,296.0181672,292.5675366,71114.31145,15768.79575,140.65,15768.79575,3,15.11383849
171244000020004,113,100,41,233.8921363,173.3838556,1061.947038,13865.48095,5087.924284,70.96428571,5087.924284,4,6.35466533
171244008020004,96,50,95,375.500067,346.989244,227.5336011,77314.40787,15801.76003,134.6923077,15801.76003,3,17.39476401
171244037020004,91,50,300,120.6678492,75.84795427,77.53463773,20583.02259,4562.53312,143.2222222,4562.53312,4,16.8921219
171244049020004,112,100,80,109.2207713,87.27951813,319.3743221,17292.25749,4148.641123,127.75,4148.641123,4,7.918427116
171244053020004,130,100,60,239.9736362,172.0558281,267.8744737,45705.73988,11012.47863,129.9285714,11012.47863,3,12.81599716
171244069020004,143,100,48,75.66757619,42.73481228,91.02930558,4804.257624,1681.773727,56.57142857,1681.773727,3,12.34527016
171244087020004,96,100,25,81.43009088,74.72122764,916.1742434,,641.8489046,41.27777778,641.8489046,4,4.036823139
171244101020004,82,100,100,239.2037395,239.2037395,212.401713,34059.41443,8437.184892,111.0769231,8437.184892,5,14.36948743
171244119020004,120,100,180,199.2714209,104.4274198,113.2563108,47654.7239,8937.392174,174.3846154,8937.392174,4,17.96087975
171244120020004,120,100,40,42.92645118,18.22224441,54.61758335,5236.246296,1478.376627,88.375,1478.376627,4,12.00418154
171244162020004,136,100,65,315.3926904,231.4261543,380.611545,61544.94748,13453.78141,132.4615385,13453.78141,3,12.32597081
171244194020004,159,100,25,80.23730471,47.90852938,824.1676779,657.7102511,687.7141828,39.62068966,687.7141828,2,4.224902379
171244213020004,106,100,40,215.1882839,122.4576084,208.6731996,19639.35948,5974.929849,72.82758621,5974.929849,4,13.75030322
171244237020004,125,100,92,282.5649564,252.1621918,152.3967961,59805.1538,12917.13628,160.625,12917.13628,3,18.4377335
171244263020004,136,100,28,6.897242564,6.897242564,12.27489409,320.6976822,128.4563923,56,128.4563923,3,10.14997973
171244269020004,94,100,260,130.2018175,73.21138434,949.6283738,11837.5686,3470.841031,58.16666667,3470.841031,5,5.013811291
171244320020004,102,100,25,150.3796471,124.6843632,1941.507247,2561.24162,1701.703325,54.5,1701.703325,4,3.768437566
