"CaseID","StandID","Year","SP1","SP2","BA_FT1","BA_FT2","PERBA1","PREBA2"
"85367e8a-1a69-4d61-9d9f-35c60af8d454","1201141060204700977320001",2014,16.00,1.00,171.22,12.21,0.92,0.06
"7f12647c-1d17-4aa2-b5aa-b2dd64d47724","1201141060205100566170001",2014,16.00,36.00,91.83,5.88,0.57,0.03
"2c26cb3c-77cf-478a-854c-95edc5c49629","1201141060205100652510001",2014,16.00,19.00,187.20,67.99,0.61,0.22
"3779ac15-9ebf-4fe0-aa0a-1aafaa7c34ec","1201153010905900759420001",2014,16.00,19.00,172.97,59.67,0.70,0.24
"118c50dd-4fb7-49f4-a18c-fb2c84740923","1201153020103300533490001",2014,16.00,19.00,331.38,94.55,0.76,0.21
"fd692bfc-5304-4983-8cd9-dbd92bf8049e","1201153020103300538050001",2014,1.00,0.00,215.83,243.25,0.88,0.99
"364bac94-b69e-4607-a836-3ea1cef55152","1201153020103300559060001",2014,1.00,19.00,71.36,105.42,0.29,0.43
"14f5b93a-4c78-4c6f-ab8a-4c39fb9b18cb","1201153020103300613360001",2014,4.00,4.00,123.16,123.16,0.99,0.99
"c61be4b7-2a39-4ae0-9718-46eb21ce0b23","1201153020103300634130001",2014,19.00,0.00,89.46,277.04,0.32,1.00
"d557960c-3328-42b7-9bd3-c5c7e6ce59b7","1201153020103300780240002",2014,18.00,19.00,105.53,36.16,0.61,0.21
"aef11d93-2df1-48a7-96e0-f85a48465efc","1201153020103300786550001",2014,19.00,0.00,127.68,319.31,0.39,0.99
"726342a4-028d-45d4-b6dd-bb0cad6ca201","1201153020104100516750001",2014,1.00,0.00,129.09,333.38,0.38,1.00
"133a9e11-4ff2-4be5-83df-653a39508c92","1201153020104100556600001",2014,16.00,19.00,245.87,42.48,0.85,0.14
"3c653edb-9023-49fb-a448-69d9615b5123","1201153020104100594370001",2014,16.00,19.00,405.78,77.46,0.83,0.16
"971695b5-511b-4f11-92d3-7429c0b35372","1201153020104100628950001",2014,16.00,19.00,135.71,10.14,0.77,0.05
"362b47b6-a1c2-470c-8845-400fe077c228","1201153020104100675520001",2014,16.00,19.00,66.31,4.29,0.93,0.06
"12e183b0-071b-4644-a447-5d109fc9b275","1201153020104100736040002",2014,18.00,16.00,90.22,140.21,0.32,0.50
"c02f4779-445b-41ad-9f9c-036f3b8a4321","1201153020104100838620001",2014,16.00,19.00,121.75,7.53,0.88,0.05
"cc262cab-791d-445a-967c-67ba4cc6d39c","1201153020104100900840001",2014,16.00,19.00,147.48,51.25,0.71,0.25
"00bf030a-544b-41d8-a859-0772927aa63f","1201153020104100900840002",2014,16.00,19.00,218.00,15.30,0.93,0.06
"b7319d48-36e7-4e9c-9ccf-147b9935634d","1201153020104100922420001",2014,16.00,16.00,221.92,221.92,0.74,0.74
"0a283139-7fda-4507-87e3-16f365393a95","1201153020104100995920001",2014,19.00,1.00,80.75,117.92,0.37,0.54
"5bb7d393-cc8a-4ba0-b79e-06054b763fbd","1201153020105300702320001",2014,1.00,0.00,79.97,82.91,0.96,1.00
"888161e0-0c21-4390-84a9-415c375f6fd3","1201153020105300726630001",2014,16.00,16.00,183.53,183.53,0.94,0.94
"47780637-a974-49ea-b025-7cc04d9c12a5","1201153020105300857390001",2014,4.00,16.00,5.82,3.05,0.47,0.24
"79193f91-962a-42ee-b58a-58674c26063c","1201153020105300910210001",2014,16.00,14.00,94.25,0.92,0.46,4.51785791665316e-03
"61ea92f4-a43e-4be0-bb36-6c3e2ff667e4","1201153020105300936170001",2014,1.00,0.00,129.53,134.04,0.96,1.00
"148e951a-7b73-40e8-a2dd-3855e81382e8","1201153020105300965830002",2014,7.00,0.00,136.03,209.06,0.65,0.99
"5c60d37b-4b4a-4cb3-b47c-7109cd1197a1","1201153020105700762840001",2014,19.00,0.00,118.90,189.20,0.62,0.99
"b2e8f2b1-4ba1-4a91-8b14-0ae43498665f","1201153020105700896840001",2014,18.00,18.00,429.47,429.47,0.76,0.76
"3ae32068-e411-4fcc-ad92-0f8766a1d55b","1201153020105700896840002",2014,19.00,19.00,122.86,122.86,0.70,0.70
"21e697d4-d79f-4752-a2d1-20386c42d3ba","1201153020105700932130001",2014,19.00,0.00,115.34,384.77,0.29,1.00
"9f96a07e-7908-42f8-90f7-7e58de9902de","1201153020105700981530001",2014,18.00,18.00,125.78,125.78,0.51,0.51
"b08d81a7-e7ae-444f-92d5-421082db7b59","1201153020105700981530002",2014,18.00,0.00,96.72,148.30,0.65,1.00
"6ed871bc-cfbd-4d2d-8774-5339c7ad2933","1201153020105900512000001",2014,1.00,0.00,217.98,290.54,0.75,1.00
"6d6f52ab-5529-43e2-b64c-862f49c622b0","1201153020105900512200001",2014,16.00,0.00,250.81,312.36,0.80,0.99
"a93f5723-0928-4367-9044-3e2de8e56236","1201153020105900585870001",2014,16.00,19.00,166.97,1.22,0.92,6.78394921123981e-03
"8ac5d369-cea3-4250-9d31-4c439f1d7c1e","1201153020105900600770001",2014,19.00,0.00,118.79,238.30,0.49,0.99
"93becaaa-3f0f-48cf-9882-7af5f4c1c429","1201153020105900628610001",2014,19.00,0.00,91.83,298.58,0.30,1.00
"a4f8cdc1-94dd-477c-97d6-ec792897d899","1201153020105900628940001",2014,16.00,16.00,373.63,373.63,0.94,0.94
"156d43b1-9e7e-4fae-8a81-33d4ec046f34","1201153020105900630890001",2014,16.00,0.00,106.99,147.16,0.72,0.99
"22788bd6-6784-48d7-a5e6-15ff8fc0652b","1201153020105900639940001",2014,16.00,19.00,259.42,21.75,0.78,0.06
"da14b78a-0b51-402f-94ff-66ed49fd1325","1201153020105900652210001",2014,16.00,19.00,338.30,19.20,0.92,0.05
"2ddc95bf-a582-41a0-a4b6-9e4b522fbec3","1201153020105900727430001",2014,4.00,0.00,42.10,45.92,0.91,1.00
"04e03fce-1cf6-49f8-ac55-15146f598bac","1201153020105900731830001",2014,16.00,0.00,94.02,96.63,0.97,0.99
"fa46dab6-a721-4ad3-90c1-40d4dff7b867","1201153020105900804780001",2014,16.00,16.00,265.45,265.45,1.00,1.00
"2bbe8274-8f49-41da-a32a-448d13930ae4","1201153020105900810180001",2014,16.00,0.00,38.49,46.05,0.83,0.99
"ca27e22a-2ef1-4771-9d33-016d49aeef34","1201153020105900811470001",2014,16.00,19.00,240.69,86.12,0.67,0.24
"042fc863-a8bc-43cf-86b3-c176928655a7","1201153020105900826290001",2014,16.00,18.00,572.16,267.29,0.59,0.27
"3b74055e-5d01-4711-ae92-eec9ac1c5e36","1201153020105900826290002",2014,16.00,0.00,80.24,105.32,0.76,1.00
"62bbc8db-6950-4510-bb4d-0cd01311df63","1201153020105900888340001",2014,16.00,0.00,118.15,128.87,0.91,1.00
"864d3690-fda5-4463-9639-4bc00850346f","1201153020105900898150001",2014,16.00,0.00,106.89,138.14,0.77,1.00
"f9b5c1ca-5c12-439a-9132-77ce518626b5","1201153020105900920310001",2014,16.00,19.00,186.23,11.56,0.92,0.05
"242eec92-17de-4934-a369-6309f2a77083","1201153020105900920790001",2014,16.00,0.00,174.15,333.23,0.52,1.00
"c5e7d75c-674c-4e88-9114-f3e16345cd40","1201153020105900922430001",2014,16.00,36.00,53.75,41.18,0.56,0.43
"0ebd3574-d7ee-4a8a-aa71-007233d7d4ed","1201153020105900936660002",2014,19.00,18.00,96.42,108.38,0.33,0.37
"b71fabd4-a107-46c9-99fe-29813ab761a1","1201153020105900952870001",2014,16.00,1.00,303.92,26.14,0.82,0.07
"a54ef5d1-a678-4222-9665-bd5ca2901cbc","1201153020105900968260001",2014,16.00,0.00,123.81,187.41,0.66,0.99
"51e8e7b7-d2da-42c4-b451-9e38ca2af435","1201153020105900979090001",2014,16.00,16.00,295.19,295.19,1.00,1.00
"6b6fb7be-7c9d-4e6a-bfba-16e598a959f2","1201153020105900979160001",2014,19.00,0.00,123.22,263.78,0.46,1.00
"fff7bb2d-8e43-4e50-80b9-c337ab9b26d4","1201153020105900997800001",2014,16.00,0.00,61.32,100.40,0.61,0.99
"a13d4a8c-0d56-468c-9570-68f7c2f12df4","1201153020106100589510001",2014,19.00,19.00,168.00,168.00,0.64,0.64
"65f8e26b-0b14-4b8d-b60c-43ea08ae1387","1201153020106100738450001",2014,19.00,0.00,203.14,337.20,0.60,1.00
"db29379e-7b04-4be7-94de-7e388c1d780c","1201153020106100779150001",2014,19.00,1.00,178.59,56.10,0.52,0.16
"91a06e40-09cf-4052-9d87-aca39005cf14","1201153020106100791120001",2014,1.00,1.00,54.00,54.00,0.73,0.73
"4c2275d4-0d16-41fc-bc76-63e1dfa0fd93","1201153020106100866580001",2014,19.00,19.00,298.76,298.76,0.86,0.86
"45af75ac-1ee0-418f-bedf-796a6fe41b7f","1201153020106100886820001",2014,19.00,0.00,76.02,110.77,0.68,0.99
"2b619208-b1a3-4a2b-afc6-0b42e79ea344","1201153020106100931050001",2014,19.00,19.00,169.22,169.22,0.82,0.82
"64d68827-3334-4683-b472-bba47c1ca0aa","1201153020107300567190001",2014,1.00,0.00,157.34,181.73,0.86,0.99
"9f4c34ba-1717-40a8-842d-1b9ff94f121d","1201153020107300657210001",2014,20.00,0.00,67.62,158.78,0.42,1.00
"59713911-15ba-4983-b40a-e15bd259a4ab","1201153020107300699680001",2014,19.00,19.00,91.39,91.39,0.33,0.33
"14f6eb48-4139-47bc-838f-8f26c9403d44","1201153020107300736730001",2014,20.00,20.00,181.72,181.72,0.36,0.36
"391dc1da-603a-4546-a287-c7efe8d58515","1201153020107300736730002",2014,8.00,0.00,56.76,83.71,0.67,1.00
"f3d4ad8c-2297-464f-8615-f26825505437","1201153020107300743170001",2014,20.00,0.00,175.62,342.76,0.51,1.00
"288eec26-564a-4c4a-a869-c92e20c7ca43","1201153020107300849120001",2014,19.00,0.00,133.77,209.90,0.63,1.00
"229f2bc5-ec55-4cd2-a44b-605f87eb7962","1201153020107300858840001",2014,19.00,0.00,200.38,280.60,0.71,1.00
"4410ebce-da4a-4a2b-86d4-f74d7d85ff57","1201153050806100514530001",2014,20.00,1.00,54.54,63.04,0.46,0.53
"f684835c-076f-48f6-9f07-864e63a4df79","1201153050903300710350001",2014,20.00,0.00,38.23,212.46,0.17,1.00
"a14d267c-b9da-41b7-926d-b3770e4a4a77","1201153050904100642910001",2014,16.00,19.00,236.83,37.07,0.86,0.13
"d79b95ce-5fbc-48a7-95f3-2e8c6afa19ee","1201153050906100644580001",2014,1.00,1.00,245.90,245.90,0.66,0.66
"0c207b7e-c59c-4585-a0d7-23b2ec705f0c","1201153050906100644580002",2014,16.00,16.00,59.27,59.27,0.50,0.50
"c32a44b5-825c-4991-970e-3e4118cb4330","1201153051001100782200001",2014,22.00,0.00,54.08,160.83,0.33,1.00
"4204bc09-4ed7-471d-be01-31cf6c8563da","1201153051001100855660001",2014,16.00,0.00,160.36,170.75,0.93,1.00
"5c6a28a5-21ca-4c84-8113-6777e976eb2b","1201153051001500505050001",2014,7.00,0.00,148.49,172.77,0.85,0.99
"91e16a6e-259f-448f-8daf-2d3e79c3028e","1201153051001500593790001",2014,16.00,0.00,75.53,117.83,0.64,1.00
"3e6cefc6-2022-4a33-acde-a62c1c466807","1201153051001500622320001",2014,16.00,16.00,122.55,122.55,0.81,0.81
"32d29c45-b1cb-4a4b-824a-96484a4858d3","1201153051001500696700001",2014,16.00,0.00,103.13,129.05,0.79,0.99
"5a5bbd1b-f56f-44fa-ba20-e9fb45ecc2b0","1201153051003300550400001",2014,19.00,0.00,106.26,222.18,0.47,1.00
"6924e86c-4626-4078-8380-60c99b081f8b","1201153051003300559280001",2014,20.00,0.00,206.01,243.17,0.84,0.99
"65eb7718-0b7d-4ca7-b639-be29422c5be1","1201153051003300649170001",2014,20.00,20.00,85.07,85.07,0.50,0.50
"78da717f-b83f-4263-bd03-6aa988cd6152","1201153051003300691040001",2014,0.00,0.00,0.00,0.00,,
"2a1e1b06-218c-44c4-8ad1-ab855091905f","1201153051003300714090001",2014,19.00,0.00,143.95,379.93,0.37,0.99
"751d9053-7391-40ff-84f0-57a3eb0d14ff","1201153051003300743250001",2014,16.00,0.00,56.63,58.68,0.96,0.99
"497bdf38-d30c-469e-8adf-e1ca18927ee5","1201153051003300934060001",2014,20.00,0.00,136.45,224.69,0.60,1.00
"9e1aa386-7bd8-4d05-8397-7f834a11a5f7","1201153051003300962700001",2014,21.00,0.00,24.68,25.18,0.98,1.00
"3bcab3b8-a33b-4ff2-a3d5-8f66946ae59c","1201153051003300989280001",2014,16.00,19.00,162.39,24.42,0.86,0.13
"88a5895c-a3a7-4d10-8bb4-afe33a5076aa","1201153051003300998490001",2014,19.00,0.00,67.39,172.41,0.39,1.00
"6aec0c43-3f42-44af-b02b-f6fd36d95ce1","1201153051003300998490002",2014,1.00,1.00,71.83,71.83,0.94,0.94
"4e20f183-26f7-4287-bde2-602ff6990a63","1201153051004100534140001",2014,8.00,1.00,25.63,0.92,0.96,0.03
"303f5ff2-9a93-4f75-ae12-465fa80d02aa","1201153051004100559790001",2014,22.00,22.00,34.28,34.28,0.30,0.30
"8ec16087-9338-4a7c-94fa-d41278d478c2","1201153051004100578010001",2014,18.00,19.00,181.25,62.11,0.45,0.15
"458f6b4c-cc44-4a37-b69c-99a3e0513e35","1201153051004100590150001",2014,16.00,0.00,34.83,36.72,0.94,1.00
"ac2f6933-33cc-447f-97a6-c1709f4a3f13","1201153051004100594310001",2014,19.00,0.00,108.59,240.41,0.45,0.99
"eb18094b-6895-473e-94af-a5c4af3683cd","1201153051004100596960001",2014,16.00,22.00,6.27,3.40,0.64,0.35
"47ee790b-d1d0-4fac-b069-1747076f289c","1201153051004100596960002",2014,16.00,0.00,140.59,249.02,0.56,0.99
"597df055-df73-4ba1-b174-19772a4d55ab","1201153051004100639870001",2014,16.00,0.00,55.16,67.52,0.81,1.00
"1e739e4a-4dbf-442e-ae79-af8f6b406dff","1201153051004100656350001",2014,19.00,19.00,100.18,100.18,0.35,0.35
"e40ba207-af5f-4d0a-97b2-c2b53d850dbb","1201153051004100714720001",2014,16.00,1.00,242.55,7.91,0.96,0.03
"da3abe21-9f25-48ff-862a-876898de86f1","1201153051004100728280002",2014,22.00,0.00,159.87,159.87,1.00,1.00
"a3f37810-84fd-4e75-91ff-178a3b3efa61","1201153051004100757590001",2014,1.00,1.00,206.81,206.81,0.77,0.77
"094efef6-465f-444e-895d-2826cbfa4afa","1201153051004100944950001",2014,16.00,16.00,159.69,159.69,0.96,0.96
"c4e06b89-c0cc-4c7e-9c94-57fecf73537a","1201153051005300538800001",2014,16.00,19.00,103.97,17.22,0.67,0.11
"1adb887a-4d8a-43d3-ac59-13d0acdb1624","1201153051005300539520002",2014,16.00,0.00,6.97,7.38,0.94,0.99
"60213518-30e1-42f4-b16e-fd3850e202bc","1201153051005300574570001",2014,8.00,8.00,69.34,69.34,0.41,0.41
"15e6e1bc-47c3-480b-a10e-974e1d7501fa","1201153051005300671940001",2014,0.00,0.00,0.00,0.00,,
"e69da64d-18a6-4b58-992c-ff16b73c078b","1201153051005300838170001",2014,1.00,0.00,52.43,203.28,0.25,0.99
"12194df2-32ce-4c75-a459-f59e70001e8f","1201153051005300910200001",2014,19.00,19.00,210.23,210.23,0.71,0.71
"9b87fc19-6d96-4d77-94f4-736d9c577335","1201153051005300949590001",2014,19.00,33.00,143.20,2.35,0.40,6.73088571056724e-03
"cdafa45a-3f50-4827-96bc-4b6828e44920","1201153051005300962850001",2014,1.00,1.00,190.20,190.20,0.96,0.96
"16258219-bc81-49f8-a57c-5fbe87873b54","1201153051005700548120001",2014,22.00,19.00,121.01,2.22,0.71,0.01
"1b536267-f3ab-47d0-aacc-53a4d8077b1d","1201153051005700548120002",2014,16.00,0.00,81.69,98.72,0.82,1.00
"17ddf47f-c867-4daf-a00d-f2b0cf8b0213","1201153051005700549280001",2014,16.00,0.00,199.01,318.84,0.62,1.00
"5a3bfbee-863e-4307-b611-db27dc603403","1201153051005700573650001",2014,19.00,0.00,174.24,376.73,0.46,1.00
"8daca100-f54f-4705-917a-72987df3e148","1201153051005700638010001",2014,22.00,19.00,85.43,1.33,0.98,0.01
"631f5d88-1f42-47a5-b44d-42df6c5760a2","1201153051005700666630001",2014,1.00,1.00,308.80,308.80,0.71,0.71
"87fcdc44-6454-4233-91cc-b4efdc413245","1201153051005700798030001",2014,19.00,19.00,81.21,81.21,0.46,0.46
"16e230c4-1bb0-4afb-a673-c583f2d926f4","1201153051005700801570001",2014,19.00,0.00,325.88,325.88,1.00,1.00
"8f483e89-056a-4c4d-94db-d239b40ca7fa","1201153051005700818510001",2014,21.00,0.00,15.22,152.50,0.09,1.00
"694e6f2b-7d31-4883-89b8-81bc47b9ac7c","1201153051005700823980001",2014,1.00,0.00,184.52,377.42,0.48,0.99
"cbbb69e1-6256-424e-92f4-04515cf2bfe0","1201153051005700840500001",2014,19.00,0.00,110.42,158.49,0.69,1.00
"38f67635-1c45-4667-a6d4-8de3bfdd49f2","1201153051005700878730001",2014,16.00,0.00,242.70,308.29,0.78,0.99
"53caa6d3-70f5-4a44-b23e-fee337dc2e1f","1201153051005700934500001",2014,18.00,16.00,33.31,35.81,0.38,0.41
"7591966e-3ce3-4075-8092-8ac4d35a5590","1201153051005900538780001",2014,22.00,0.00,155.73,368.81,0.42,1.00
"7e3056ca-4821-422a-b674-eded55605a6a","1201153051005900538780002",2014,16.00,16.00,87.63,87.63,0.96,0.96
"51c210e7-870c-495d-b4d6-6f43935b029b","1201153051005900571490001",2014,16.00,0.00,200.11,222.10,0.90,1.00
"607c18e3-89a2-4f81-b40b-39ac1ddb2df7","1201153051005900648410001",2014,16.00,0.00,191.69,227.49,0.84,1.00
"31dc1372-1d6a-4a33-af24-aec813232525","1201153051005900654900001",2014,19.00,0.00,98.31,197.45,0.49,1.00
"20d0c856-77dc-4b5c-a62b-feab0c952097","1201153051005900656270001",2014,16.00,19.00,233.08,26.08,0.87,0.09
"5612f177-2d49-4e16-b6a9-0ecd724e339f","1201153051005900671490001",2014,1.00,0.00,12.70,17.15,0.74,1.00
"3971978a-11e5-4cc2-a2b2-875577f0350c","1201153051005900753450001",2014,19.00,0.00,117.95,329.60,0.35,1.00
"ff6cd378-df21-4b3a-9a51-56cab7e27172","1201153051005900753450002",2014,16.00,0.00,43.37,53.85,0.80,1.00
"403ba34a-4e8d-4441-b17f-c99833c617a0","1201153051005900788370001",2014,16.00,1.00,249.26,10.67,0.80,0.03
"e66478aa-71e1-49dc-86a1-9c8e3b344924","1201153051005900800420001",2014,0.00,0.00,0.00,0.00,,
"6502594e-1f0e-4bb8-8f85-9e8b553c8048","1201153051005900813570001",2014,1.00,0.00,34.96,120.09,0.29,1.00
"59490246-2248-400b-8a2a-0894fe0cb5a7","1201153051005900830930001",2014,20.00,1.00,141.82,112.20,0.50,0.40
"67bf654f-44d7-4732-b014-7ec5135482df","1201153051005900832030001",2014,16.00,19.00,338.92,6.76,0.96,0.01
"78e2b6af-fe90-4658-b21e-72306a041e02","1201153051005900832960001",2014,16.00,16.00,64.50,64.50,0.58,0.58
"51db8580-1524-4aab-8331-6db62a87f6b5","1201153051005900870420001",2014,16.00,16.00,233.80,233.80,0.95,0.95
"22ad3385-4f26-4e1e-a894-1de072d3e3f8","1201153051005900878330001",2014,7.00,0.00,68.21,200.05,0.34,1.00
"7a8e405b-a3b3-49a2-8cf7-57655f6e27cb","1201153051005900948790001",2014,7.00,0.00,201.64,416.42,0.48,1.00
"161d2151-7723-41e9-818a-66c107800489","1201153051005900982680001",2014,16.00,16.00,175.47,175.47,1.00,1.00
"1638f83e-48b3-4c7c-8be8-a112ddaccc33","1201153051006100501980001",2014,18.00,22.00,25.10,99.92,0.17,0.69
"5454925a-efec-436b-b530-1f031a1a03f0","1201153051006100529930001",2014,20.00,8.00,50.32,9.23,0.44,0.08
"d2592e05-c10f-4ff0-920b-acd79af241c3","1201153051006100542950001",2014,1.00,0.00,282.27,293.41,0.96,0.99
"328e7cd0-c779-484f-ae87-b243a88a2c32","1201153051006100618070001",2014,19.00,0.00,161.93,339.62,0.47,1.00
"3cebe78f-3182-4ef0-8127-d26994420a7d","1201153051006100665190001",2014,16.00,0.00,101.47,132.94,0.76,1.00
"31ecdf65-c83f-4df1-a0e5-3398f36e4f70","1201153051006100667410001",2014,20.00,20.00,53.69,53.69,0.87,0.87
"61bd8e7c-6bab-4853-b15b-2cfa6f86efe7","1201153051006100668940001",2014,1.00,20.00,327.61,37.58,0.79,0.09
"a2003508-6518-4b44-894b-17026810b890","1201153051006100672000001",2014,16.00,0.00,70.53,80.57,0.87,1.00
"6295e4d9-1b31-4d32-b160-2d492fdd09ff","1201153051006100672000002",2014,0.00,0.00,0.00,0.00,,
"4ebdcbcc-59fd-4c04-baa7-74c4dc21dcb7","1201153051006100702810001",2014,19.00,0.00,21.03,46.70,0.45,0.99
"457d3679-1e1c-4963-8fbc-516ed9e14729","1201153051006100823050001",2014,19.00,0.00,212.79,351.17,0.60,0.99
"bc6f85eb-d146-44d6-96c1-401785615377","1201153051006100836330001",2014,20.00,1.00,104.96,57.45,0.64,0.35
"44943100-9b44-493b-bd39-1980a07ba43e","1201153051006100884920001",2014,18.00,0.00,1.22,1.22,1.00,1.00
"16e87b32-36b2-41c6-a7e8-d29c1f3c7c70","1201153051006100956850001",2014,19.00,19.00,216.54,216.54,0.90,0.90
"18bafb35-e8b8-4161-a06f-378376c08755","1201153051006100992050001",2014,19.00,18.00,250.52,9.96,0.89,0.03
"1b51b7b7-5392-4f4d-a664-fb7749b612a7","1201153051006700958200001",2014,0.00,0.00,0.00,0.00,,
"244e2871-09d4-4354-a482-3231274d22cf","1201153051006700991540001",2014,16.00,19.00,238.17,43.31,0.80,0.14
"e3a75807-0a2f-409d-872f-36a60f28f899","1201153051007300524360001",2014,19.00,1.00,147.96,102.24,0.59,0.40
"b2b1c9e1-9284-4e72-8184-c4e9320c0585","1201153051007300656180001",2014,1.00,0.00,237.44,284.55,0.83,0.99
"71d0110a-bf46-4020-8113-015b6e52c2af","1201153051007300677020001",2014,18.00,0.00,61.21,198.77,0.30,1.00
"a18e71a1-ba77-45f3-96ac-4c17825d7b2c","1201153051007300697990001",2014,20.00,0.00,166.91,272.05,0.61,1.00
"c75d8c6f-c857-4131-993f-ad76a077b481","1201153051007300786450001",2014,16.00,24.00,237.82,3.79,0.98,0.01
"036f1c28-1ec6-453e-a346-48bb3a6dc2b2","1201153051007300797580001",2014,16.00,0.00,161.71,204.60,0.79,1.00
"84fe3443-60bc-4830-907e-78030e801894","1201153051007300834930001",2014,19.00,19.00,82.86,82.86,0.40,0.40
"6e91f036-7883-4582-bbe4-eef9d59c3edf","1201153051007300840360001",2014,19.00,0.00,97.62,296.07,0.32,1.00
"a7e2dc24-08a2-4ccd-9870-bda64e6420ee","1201153051007300840840001",2014,16.00,19.00,229.19,7.06,0.97,0.02
"d4473675-436a-4885-84d9-3843d295a482","1201153051007300840840002",2014,16.00,0.00,131.97,131.97,1.00,1.00
"01b37a2c-f049-470f-803f-39e8f5e42aba","1201153051007300856320001",2014,20.00,0.00,70.42,90.10,0.78,0.99
"729ebab3-1616-40fc-b2f0-473c7f55ea06","1201153051007300882800001",2014,16.00,0.00,41.19,79.40,0.51,1.00
"7d3ac437-29d4-4e45-b696-753ed6a231f1","1201153051007300913750001",2014,22.00,18.00,115.58,112.91,0.39,0.38
"05d19514-11de-4028-a801-24ffca92d454","1201153051007700946500001",2014,20.00,0.00,183.39,299.70,0.61,0.99
"001411d2-419a-4d3b-a52a-62cb66831833","1201241020200500565680001",2014,16.00,0.00,93.73,153.23,0.61,1.00
"28036b18-052a-4648-a730-482066fd6a90","1201241020200500632120001",2014,16.00,0.00,230.98,303.98,0.75,1.00
"978c906f-532b-4864-85ee-d8ac598249b8","1201241020200500647890001",2014,16.00,16.00,74.39,74.39,0.82,0.82
"df0b57b2-693c-48d0-96f5-9130e4b9622f","1201241020200500688110001",2014,16.00,22.00,355.39,25.63,0.76,0.05
"3dbe55ec-76ef-41c8-a71c-dcedbedd6247","1201241020200500690230001",2014,16.00,0.00,20.97,20.97,1.00,1.00
"35cb0d4f-7671-4d10-adbe-527c773f9a3b","1201241020200500784070001",2014,16.00,19.00,272.07,4.10,0.97,0.01
"03256828-af91-44f8-a7b1-ecd1a31c6def","1201241020200500866480001",2014,19.00,1.00,44.38,22.46,0.40,0.20
"05bc520d-408f-433b-a5f0-b15f7d2976f8","1201241020200500866480002",2014,16.00,0.00,143.02,150.22,0.95,1.00
"664891b0-bde2-494d-8b2d-1fcab2985c86","1201241020200500900620001",2014,16.00,0.00,122.66,160.45,0.76,0.99
"6b795374-4c66-4efd-bd4f-190bef8a2ef5","1201241020200500908470001",2014,16.00,16.00,137.92,137.92,0.94,0.94
"73754026-abac-451d-b6bf-728b80129c76","1201241020200500911630001",2014,19.00,19.00,199.14,199.14,0.57,0.57
"c2f40b1b-3ed6-4688-9349-2539cf25337b","1201241020200500913980001",2014,19.00,19.00,120.70,120.70,0.52,0.52
"a6f55f8d-4083-4c3a-95af-1478abb98002","1201241020200500913980002",2014,16.00,19.00,31.39,22.65,0.58,0.41
"4f8e86bb-58fa-4d61-bac4-155d6e7280fa","1201241020200500922180001",2014,16.00,0.00,83.56,103.51,0.80,1.00
"10bd2b7a-5ae0-44cb-86bb-24d69beec2fd","1201241020200500953600001",2014,22.00,0.00,12.62,33.98,0.37,0.99
"100e6eea-27b8-433c-a79c-fb0b04094faa","1201241020201900511940001",2014,16.00,2.00,35.00,62.83,0.26,0.47
"3a1c910e-1093-4316-aea0-b1983357aa08","1201241020201900511940002",2014,16.00,20.00,190.83,12.41,0.48,0.03
"e4b98699-a877-4595-9489-172c1bcc1ec0","1201241020201900528970001",2014,16.00,0.00,9.62,9.62,1.00,1.00
"5c42c625-76d5-4f7b-b844-4fcab6586275","1201241020201900544920001",2014,16.00,2.00,212.04,1.04,0.59,2.93119018897414e-03
"6722d777-8ed1-422a-b574-c6add8795ec9","1201241020201900561010001",2014,2.00,0.00,49.23,172.74,0.28,1.00
"7d129215-1bab-4689-82da-8887d89a9cc1","1201241020201900568000001",2014,16.00,2.00,415.10,2.10,0.99,5.03889750689268e-03
"44cd1a49-7757-4166-b1c6-95c580e32cac","1201241020201900573240001",2014,16.00,16.00,55.70,55.70,0.35,0.35
"4782dacf-c828-4df8-83f0-fab5855165ec","1201241020201900592950001",2014,7.00,0.00,103.35,126.85,0.81,1.00
