parcel,year,cumulative_mbf,npv_total,aboveground_total_live,aboveground_merch_live,belowground_live,standing_dead,forest_down_dead_wood,forest_floor,forest_shrub_herb,total_stand_carbon,total_removed_carbon,carbon_released_from_fire,products,landfill,energy,emissions,merch_carbon_stored,merch_carbon_removed,tcuft,mcuft,rtcuft,rmcuft,bdft,rbdft,nfv_total,total_undiscounted_cost,total_discounted_cost,discounted_revenue,undiscounted_revenue,rx
4,2064,48.95376071,8455.628013,15.42991292,10.63915953,3.314770477,0.284479182,4.731705917,7.654783759,0.54449997,41.91969593,0,0,29.40540886,12.59809628,17.3952822,18.98726317,42.00350493,78.38605031,1873.770174,1676.135661,0,0,5401.02576,0,22314.5948,16784.44025,6812.601473,15292.21117,39480.53292,BAU
4,2069,50.93518681,8509.042836,17.09533477,11.01252984,3.836365169,0.408535152,4.137740541,7.755684364,0.315132038,42.45937042,3.215778603,0.47025232,27.9056125,14.31477227,18.59779866,20.60345051,42.22038468,81.42163398,2589.313021,2197.073,492.4924186,465.0737178,8615.360203,1981.42611,23154.01396,17537.10672,6858.853001,15386.31006,41096.83781,BAU
4,2074,56.07968598,8628.165819,16.16033041,10.00176244,3.536374657,0.295364972,3.799855519,7.853408384,0.357860196,41.35251069,8.160547667,1.228165529,30.42374357,15.73590298,20.25032505,22.70814305,46.15964626,89.11811419,3190.736603,2741.918385,1238.325369,1169.16771,9017.048533,5145.209982,25553.74882,19244.52731,6945.847968,15587.57012,45225.51646,BAU
4,2079,57.38663723,8645.868495,22.77977121,15.75990482,4.971454802,0.293132971,3.298060105,7.545993316,0.355664536,47.33457422,2.06668127,0.307746734,28.30990656,17.35644559,21.24503027,24.15472261,45.66635209,91.06610449,3083.377922,2772.400867,313.9404974,296.1864913,5137.184223,1306.951238,26008.50745,19844.84424,6967.571698,15622.95232,46302.54209,BAU
4,2084,58.30403927,8655.000866,30.57943611,21.61853363,6.78082293,0.300193118,3.024684849,7.594483182,0.278360325,55.48281105,1.480580858,0.227070136,26.37809887,18.67615553,22.0256656,25.3880658,45.05425446,92.46798615,4002.625237,3603.033973,218.5432772,207.2452473,8524.450922,917.4020734,26304.58165,20293.23401,6979.493446,15640.59975,47067.81866,BAU
4,2089,58.8039194,8657.066598,40.06862858,29.20009939,8.83663417,0.78617001,2.936395187,7.641102237,0.227316825,66.40183209,0.798256775,0.107022786,24.43328853,19.76144119,22.60718833,26.42248235,44.19472987,93.22440033,5150.320889,4697.983631,118.0798059,112.0197002,17369.55304,499.8801045,26387.63568,20620.86321,6985.650738,15645.93949,47496.6946,BAU
4,2094,73.30750659,8789.123988,23.36016568,17.34661765,5.099531066,0.594357689,4.095125592,8.65484477,0.584320892,53.43266927,23.22833787,2.837494505,38.33363332,20.65187666,25.84466349,30.20163965,58.9855102,115.0318123,6460.025271,6022.741916,3504.901987,3295.971713,24704.78493,14504.49179,33453.34695,25111.30937,7074.147716,15864.11425,59070.23559,BAU
4,2099,83.14218842,8859.086507,11.84673453,8.254882299,2.451882738,0.263984081,4.098399096,7.820708514,0.818696748,40.35785513,15.53689495,2.069793395,44.04884419,23.02704575,28.81625123,33.80665479,67.07588977,129.6987949,3764.910631,3515.387456,2343.836827,2215.002814,13205.47576,9834.682126,38226.99178,28179.0325,7121.020661,15979.02145,66930.03874,BAU
4,2104,83.14218842,8857.143351,16.07953621,11.25978719,3.41717442,0.338784622,3.201084611,6.960538513,0.547145215,41.07808827,0,0,38.15246544,25.79503969,30.06825567,35.68303445,63.94750499,129.6987946,1968.711935,1771.942019,0,0,5845.05508,0,38054.1578,28363.29764,7122.100013,15976.54554,66956.78643,BAU
4,2109,85.09086973,8864.573764,17.74143644,11.67468691,3.943870235,0.447246544,2.829397068,7.065765507,0.317170048,41.69049135,3.11228623,0.389806312,36.12833654,27.69332803,31.28480105,37.5290905,63.82166494,132.6355559,2666.177962,2283.688157,474.5872724,448.1413187,9191.510683,1948.681351,38876.60631,29102.91156,7128.30001,15988.8743,68534.72545,BAU
5,2014,20.23781853,7887.440186,9.14253244,5.615866894,2.235104515,0.612434453,13.3420159,7.371312531,0.813429029,42.52240463,32.15444967,5.967601986,21.79272657,0,4.340379746,4.181844004,21.79272657,30.314951,6047.650226,5602.777975,4936.450679,4692.705611,23190.87104,20237.81864,8576.628062,6750.282186,6709.60281,14597.04312,15326.91025,BAU
5,2019,21.74138203,8202.007237,10.21839847,5.868471516,2.187447738,0.562108652,10.37685224,6.531948521,0.854046854,38.65054658,2.640277121,0.845904692,18.64667107,2.331608844,5.889707535,5.797025956,20.97827995,32.66501397,1494.752992,1301.595003,409.9577135,366.8386158,4583.877668,1503.56347,9012.017185,7400.283814,7204.970542,15406.97777,16412.301,BAU
5,2024,21.74138203,8104.320538,12.83030347,7.889428352,2.9559772,0.691969819,8.879104355,6.507244193,0.381019083,38.67974959,0,0,15.17894821,3.970171616,6.73712346,6.778770219,19.14911972,32.66501374,1520.495068,1255.442836,0,0,4539.106484,0,8837.017219,7575.283779,7302.6573,15406.97777,16412.301,BAU
5,2029,22.16736117,8113.828003,17.24857624,9.111606088,4.028861661,0.833667961,7.794176475,6.470372293,0.211528072,42.03524889,0.710086718,0.239171102,13.45357338,4.993574174,7.347496642,7.547004871,18.44714743,33.34164811,2156.93087,1552.608991,106.398771,101.5443079,5768.657422,425.9791397,8856.526562,7894.85562,7448.486503,15562.31443,16751.38219,BAU
5,2034,24.69432381,8458.985722,21.69808311,13.790938,4.68350379,0.486461675,6.457841347,6.702452305,0.28302432,46.07216028,5.136996906,1.465474993,15.13587811,5.719095136,8.433491277,8.724188823,20.85497335,38.01265387,3377.033959,2868.857293,741.1933215,684.6151358,6563.640766,2526.962646,9848.648637,8902.804562,7821.239533,16280.22518,18751.4532,BAU
5,2039,28.25275717,8853.266978,23.19274522,15.81981625,5.10271498,0.101508118,5.163665333,6.744874522,0.389149762,47.15640469,7.06877747,1.853814377,17.69121258,6.601633196,9.894335072,10.25230954,24.29284589,44.43949103,3838.83336,3457.30967,1042.775065,958.7521022,4760.861497,3558.433376,11298.73394,10285.20811,8223.570916,17076.83783,21583.94206,BAU
5,2044,28.25275717,8816.447098,32.67600868,22.70929502,7.172603112,0.736031717,4.623129818,6.444653696,0.310008913,57.30252354,0,0,15.17096861,7.718396621,10.50061798,11.04950841,22.88936561,44.43949202,4029.139635,3584.453671,0,0,6389.293418,0,11123.73592,10460.20614,8260.390736,17076.83783,21583.94206,BAU
5,2049,28.25275717,8787.612755,41.98998369,30.84523236,9.199476925,1.890594423,4.501565713,6.571668954,0.20042063,68.97093429,0,0,13.39384614,8.473215873,10.90640538,11.66602515,21.86706202,44.43949267,5289.995068,4864.634541,0,0,19183.76488,0,10948.73596,10635.2061,8289.225012,17076.83783,21583.94206,BAU
5,2054,51.17607293,10198.34579,7.683757264,5.021839596,1.671604287,0.080099372,5.896259077,8.21197369,0.817004792,38.06907988,38.34507714,5.218927375,38.06374487,9.006746026,16.15031389,17.03402533,47.07049089,80.25482934,6610.89012,6088.306436,5660.036384,5294.792691,25636.36465,22923.31582,21706.03354,18021.258,9332.971786,19531.31748,39727.29159,BAU
5,2059,53.32926005,10288.75077,8.245858119,4.865133613,1.556789058,0.011303958,4.658368109,6.032952388,0.863314568,33.28265215,3.370613689,0.491857646,33.71215472,12.16339277,18.14797495,19.40817288,45.87554699,83.43169559,1397.80304,1251.054334,510.4967658,481.7343144,3354.803849,2153.187096,22581.1385,18839.26657,9422.031326,19710.78198,41420.40512,BAU
5,2064,53.32926005,10274.86927,11.44311448,7.270598258,2.486843006,0.03413772,3.664413645,5.932272451,0.413393992,33.568091,0,0,28.73648273,14.45715889,19.28903782,20.94901551,43.1936411,83.43169442,1371.61457,1148.584897,0,0,2131.925534,0,22406.14109,19014.26398,9435.912645,19710.78198,41420.40512,BAU
5,2069,53.77636225,10276.84962,16.4230906,9.206288554,3.706977454,0.129243004,3.109822523,5.914733664,0.21318202,37.43980585,0.725939385,0.124473454,25.83941503,15.97422201,20.11041967,22.18751989,41.81363702,84.11157709,2081.188955,1557.457794,109.809185,102.9115459,4446.803121,447.1021992,22435.70485,19340.5923,9457.090869,19733.94054,41776.2972,BAU
5,2074,56.7750734,10338.28858,20.47715005,13.36182314,4.408541181,0.154515947,2.808746278,6.138421751,0.28302432,42.01947094,5.020472618,0.804996022,26.65461331,17.08735283,21.26607232,23.76616345,43.74196637,88.7742016,3258.968144,2817.232293,764.9181759,710.1752102,7529.94219,2998.71119,23678.03736,20485.38027,9517.363614,19855.65213,44163.41769,BAU
5,2079,60.38695372,10395.28164,22.71278713,15.73382607,4.96114864,0.02651858,2.639975653,6.169425498,0.389098853,44.77387112,6.177592358,1.013121368,28.04495808,18.29063738,22.62290289,25.53667211,46.33559525,94.4951698,3707.388098,3348.596944,942.9649903,872.8892303,5945.690572,3611.880336,25153.56606,21884.89712,9575.226069,19970.50765,47038.46323,BAU
5,2084,60.38695372,10390.04957,32.37182272,22.81509142,7.069362042,0.047216999,2.365041384,5.901005807,0.315212369,54.41420693,0,0,24.99980721,19.63056516,23.25129162,26.61350584,44.63037239,94.49516932,4012.682164,3589.600178,0,0,7390.903137,0,24978.56606,22059.89712,9580.458114,19970.50765,47038.46323,BAU
5,2089,60.38695372,10385.94999,41.74911391,30.86791115,9.151442653,0.852340838,2.301355098,6.02930894,0.209507028,65.58199502,0,0,22.67888389,20.61187959,23.69689989,27.50750904,43.29076348,94.49517219,5270.769243,4855.268516,0,0,18796.18006,0,24803.56614,22234.89712,9584.557726,19970.50765,47038.46323,BAU
5,2094,82.64407078,10582.53562,8.981485058,6.350132196,1.911064091,0.079975193,4.161066977,7.616959801,0.816176062,37.45637819,36.09560489,4.47484935,45.51572568,21.36594215,28.54413187,32.84636746,66.88166731,128.2721663,6608.292125,6120.850097,5467.546491,5119.24523,26031.0545,22257.11748,35351.59459,29403.58885,9728.417951,20310.95355,64755.18334,BAU
5,2099,84.60816826,10594.28605,9.4142003,5.986607481,1.792707783,0.010637808,3.230710484,5.53569908,0.863584125,32.87467679,3.174086968,0.419334398,40.93263109,24.56190575,30.4282533,35.33753364,65.49453744,131.2603231,1530.293418,1389.562823,471.2175776,443.8172704,4432.797057,1964.097591,36151.40935,30167.18315,9740.208486,20334.49453,66318.59248,BAU
5,2104,84.60816826,10592.30818,12.56784212,8.396634586,2.672373401,0.032299409,2.423626833,5.441503823,0.429333713,33.25168119,0,0,35.76061139,26.94404653,31.52018488,37.03547774,62.70465816,131.2603208,1543.646992,1325.320019,0,0,3356.907099,0,35976.40935,30342.18315,9742.186368,20334.49453,66318.59248,BAU
5,2109,85.01098118,10592.38858,17.23362883,10.31760562,3.825313547,0.123557341,2.034525012,5.418285879,0.220794091,36.85323344,0.648770141,0.096186241,32.53084469,28.58019413,32.31661992,38.44191527,61.11103933,131.8695729,2203.082794,1720.260107,98.08780724,92.14262613,5415.40621,402.8129043,35984.88761,30654.33913,9745.070782,20337.45944,66639.22672,BAU
6,2014,30.11763756,12567.71982,3.142956033,1.922429222,0.776617118,0.158101484,11.26240437,6.357558346,0.970684475,36.24255315,49.20533707,8.977559612,33.09755058,0,6.783491576,6.394175804,33.09755058,46.27521826,7924.674132,7475.505376,7551.284775,7168.641463,31058.97096,30122.9587,13654.44977,10089.96466,10045.99621,22613.71608,23744.41446,BAU
6,2019,30.11763756,12443.05712,5.777059286,2.975835016,1.070027432,0.22941363,8.809363848,4.771746117,0.955701205,32.55817787,0,0,25.6694778,3.567768387,8.647598977,8.390372188,29.2372458,46.27521741,537.8041915,473.0011643,0,0,1435.067324,0,13479.45005,10264.96438,10170.65899,22613.71608,23744.41446,BAU
6,2024,30.11763756,12345.37011,7.485426708,4.152549824,1.751447658,0.267747318,7.22922545,4.914510674,0.35470148,30.83134619,0,0,20.94865422,5.779603848,9.809157859,9.737801803,26.7282581,46.27521774,857.2608725,658.6608451,0,0,2218.11239,0,13304.44933,10439.9651,10268.3459,22613.71608,23744.41446,BAU
6,2029,30.37795707,12321.45862,12.14880409,4.953113208,2.937702317,0.295693765,6.16328352,4.865209085,0.189823736,33.84725827,0.434023518,0.144550122,18.24486211,7.153976084,10.56877513,10.72218405,25.39883798,46.68979593,1441.866105,847.982193,64.98048079,62.16046846,3178.909184,260.3194987,13248.39025,10703.23684,10387.18361,22708.64231,23951.62711,BAU
6,2034,31.95873433,12523.9057,18.88608465,11.42420094,4.087258258,0.161122156,5.004702206,5.090709581,0.249407712,40.17970128,3.197315658,0.949755806,18.15901917,8.092233627,11.49518741,11.83463108,26.25125264,49.58107137,2707.806041,2227.06164,464.353058,429.854325,3754.198959,1580.777276,13827.13635,11374.6694,10633.47821,23157.38398,25201.80577,BAU
6,2039,31.95873433,12476.92052,28.44946543,19.49396205,6.321497811,0.303352399,4.509547797,5.056572791,0.243502664,50.32487339,0,0,16.06869969,8.998184165,11.96761671,12.54656847,25.06688443,49.58106929,3435.815561,3065.118143,0,0,2623.159921,0,13652.13635,11549.6694,10680.46339,23157.38398,25201.80577,BAU
6,2044,33.6321671,12621.87284,36.29777728,24.97151387,8.020914405,0.054172109,4.144436096,5.317690885,0.228597113,59.23552472,3.001784736,0.634101663,16.53816335,9.66138122,12.69658103,13.52479647,26.19954499,52.42092236,4891.72043,4323.014725,417.2149853,397.9201425,7704.00452,1673.432779,14324.79826,12207.16939,10828.62548,23450.49832,26531.96768,BAU
6,2049,33.6321671,12593.0238,47.07225888,34.72112424,10.25625783,1.030788856,3.979940491,5.322069165,0.217383228,72.26254544,0,0,14.81160592,10.38609368,13.06610429,14.15711923,25.19769954,52.42092315,5908.883912,5456.431477,0,0,21668.30895,0,14149.7983,12382.16937,10857.47452,23450.49832,26531.96768,BAU
6,2054,61.12297258,14269.04014,3.282404632,2.337999963,0.677435132,0.001791434,5.681346578,7.358738807,0.99695413,33.60126746,45.43201235,6.25943177,44.21232552,10.93033092,19.01687962,20.42056182,55.14265596,94.58009841,7302.157592,6761.846654,6883.131909,6391.078899,28647.44209,27495.10218,26946.43087,21458.7838,12140.51177,26409.55191,48405.21471,BAU
6,2059,61.12297258,14251.32758,5.890406517,3.251913862,1.005746661,0.008773405,4.18739147,4.495883621,0.968341861,29.11526623,0,0,36.56572823,14.58650055,20.78613043,22.64173797,51.15222905,94.58009688,577.5039381,514.8136429,0,0,1416.68961,0,26771.43087,21633.7838,12158.2243,26409.55191,48405.21471,BAU
6,2064,61.12297258,14237.45723,7.868015482,4.72733591,1.723021136,0.022905372,3.172665495,4.59214593,0.371575596,27.86089398,0,0,31.40554669,16.97766584,21.93987129,24.25701283,48.38321277,94.58009741,934.1322512,747.0843093,0,0,2260.022738,0,26596.43124,21808.78343,12172.09464,26409.55191,48405.21471,BAU
6,2069,61.40788629,14234.78927,12.45255698,5.840593797,2.888487424,0.086029289,2.628194557,4.538276973,0.189935223,31.06025284,0.455509407,0.077419158,28.1636845,18.57702723,22.74065663,25.52671536,46.74071197,95.00808363,1516.199849,987.9574002,69.27984385,65.11916992,3709.34751,284.9137045,26552.08053,22079.92695,12189.52104,26424.31028,48632.00752,BAU
6,2074,63.50221704,14276.80218,18.52663407,11.46030082,3.971753264,0.016631356,2.296292507,4.760108899,0.249407712,37.40684795,3.46957755,0.548385968,27.8290007,19.74368431,23.70449194,26.96153545,47.57268504,98.23871317,2747.103897,2296.118006,528.1843709,491.7513184,4658.687624,2094.330731,27398.11171,22900.95924,12232.5059,26509.30804,50299.07099,BAU
6,2079,63.50221704,14270.11838,28.14429971,19.28318327,6.171117655,0.075876463,2.055657402,4.714611515,0.244150524,47.52583141,0,0,25.18299727,20.89437326,24.22118887,27.94015164,46.07737066,98.23871115,3420.379221,3032.721183,0,0,3584.621807,0,27223.11171,23075.95924,12239.18964,26509.30804,50299.07099,BAU
6,2084,64.86944624,14285.91548,36.52788423,25.45346381,8.024929366,0.051902055,2.115709747,4.957792001,0.231526303,57.42072357,2.170867588,0.331357281,24.56593798,21.77849747,24.87463019,29.06699136,46.34443539,100.2860572,4857.152729,4311.483939,328.5574961,310.1790288,7781.077597,1367.229094,27738.22045,23649.15567,12257.45788,26543.37341,51387.37622,BAU
6,2089,64.86944624,14281.82074,46.92279639,34.60466289,10.21843391,1.017330131,2.18820382,4.983311733,0.217420994,70.20019623,0,0,22.48891688,22.64548001,25.24448285,29.90718016,45.13439712,100.28606,5906.558044,5437.612903,0,0,20940.7957,0,27563.22045,23824.15567,12261.5527,26543.37341,51387.37622,BAU
6,2094,91.25659653,14509.90903,4.974071792,3.849727303,1.01318923,0.001726383,4.539851206,6.976307169,0.995820124,33.90629185,43.70443745,5.53315013,50.20837904,23.34122177,31.10398238,36.14734764,73.54960075,140.8009286,7271.534278,6743.446682,6611.565852,6132.808986,28789.93802,26387.15088,39822.46174,32547.75011,12436.68435,26946.59339,72370.21186,BAU
6,2099,91.25659653,14507.39221,7.69332812,4.859032675,1.350577866,0.008456221,3.228151724,4.196534811,0.966178034,29.84316137,0,0,42.37439331,27.0279927,32.87272315,38.52582129,69.40238599,140.8009303,836.0361619,769.7374837,0,0,2700.728923,0,39647.46174,32722.75011,12439.20116,26946.59339,72370.21186,BAU
6,2104,91.25659653,14505.42536,9.581058039,6.392467401,2.031538215,0.022318733,2.3424998,4.295998692,0.404710165,28.66078924,0,0,37.01566686,29.47760043,34.01486514,40.29279673,66.49326746,140.8009289,1184.603726,1011.052257,0,0,3551.325663,0,39472.46174,32897.75011,12441.16803,26946.59339,72370.21186,BAU
6,2109,91.52079005,14504.94624,13.7801382,7.547107343,3.110628655,0.08451725,1.901319482,4.236756638,0.196445356,31.47307347,0.418426811,0.059664761,33.53811129,31.14503795,34.79192826,41.71647927,64.68314948,141.1915573,1721.843024,1252.122526,63.07581672,58.93363468,5120.906034,264.1935484,39418.24614,33162.26185,12443.59062,26948.53689,72580.50799,BAU
7,2014,13.3474261,4950.198024,2.538836133,1.757363397,0.625412464,0.024380698,9.583445596,5.598048917,0.974850113,25.06545233,20.22731368,4.936593506,13.86739457,0,2.701515307,2.642316031,13.86739457,19.21122575,3438.356189,3258.857187,3127.809646,2980.800162,14149.91702,13410.63926,5394.419579,5025.995967,4974.290593,9934.060798,10430.76412,BAU
7,2019,13.3474261,4826.625945,5.22080155,2.679606271,0.915178591,0.054882241,7.792117422,4.898696915,0.963195195,24.45642699,0,0,10.84293194,1.475477418,3.437429882,3.455386182,12.31840917,19.21122509,460.6129274,423.2349014,0,0,1695.014787,0,5220.948154,5201.402861,5097.457131,9929.879976,10431.95238,BAU
7,2024,13.3474261,4729.798512,6.698543842,3.720442328,1.602248217,0.081957525,6.524643642,5.076305994,0.337692636,24.04238948,0,0,8.900489759,2.400931209,3.901426773,4.008377705,11.30142074,19.21122488,761.1647741,586.992014,0,0,2405.06289,0,5047.476689,5376.797824,5193.890393,9926.406691,10433.13129,BAU
7,2029,13.3474261,4653.933885,11.91870701,4.859183551,2.932442953,0.114566877,5.718685429,4.98516644,0.181453968,28.85873545,0,0,7.646247336,2.984284047,4.188357519,4.392336633,10.63053142,19.21122509,1343.476479,766.3044672,0,0,3193.023209,0,4874.005264,5552.328632,5269.459114,9923.666651,10434.59509,BAU
7,2034,16.55874192,5101.044921,17.25148785,10.01204574,3.775554177,0.036416667,4.300180595,5.222236823,0.294144422,34.72937866,5.179625668,1.630389468,10.42400004,3.374080068,5.006670115,5.347532684,13.79808007,24.1522824,2797.925193,2336.276329,795.2400799,759.2758298,3979.849825,3211.347018,6162.352191,6822.188719,5739.570706,10838.853,12992.11559,BAU
7,2039,16.55874192,5054.465442,26.93230513,17.9707878,5.94311979,0.749542139,3.881317243,5.154638469,0.294145051,46.22940833,0,0,9.005256683,4.037179272,5.320506369,5.789339222,13.04243568,24.15228151,3212.477664,2826.738957,0,0,917.0884078,0,5988.880766,7000.00487,5786.562562,10838.847,13000.30349,BAU
7,2044,16.56471584,5018.53032,36.2543275,25.05017605,8.035062042,1.867351895,3.935986428,5.335718288,0.221930265,58.64334054,0.011074586,0.002729396,7.975276594,4.501712737,5.544645633,6.140134451,12.47698903,24.16176913,4460.542114,3939.983217,1.72167457,1.492076366,4864.714999,5.973920639,5818.016422,7184.761606,5824.798195,10842.53298,13027.50187,BAU
7,2049,16.56471584,4989.938544,44.91032582,33.06765672,9.898793867,3.900463283,4.360830629,5.453073775,0.18173872,71.71419393,0,0,7.188697789,4.839026081,5.706727526,6.427318138,12.02772413,24.16176932,5625.701897,5197.572561,0,0,19683.17582,0,5644.545433,7364.152616,5853.403139,10841.87326,13040.37195,BAU
7,2054,41.58730257,6482.03631,4.500223759,3.237089956,0.957624202,0.104089872,6.050106384,7.369059649,0.965046115,33.7922609,44.21326031,6.518679611,35.97363147,5.096810826,11.96119876,12.28111456,41.07044179,65.31275508,6803.035688,6343.592588,6231.922947,5831.294173,26517.3512,25022.5866,17053.4324,15868.35014,7054.26737,13535.68844,32973.22112,BAU
7,2059,41.58730257,6464.483875,7.251267593,4.548264953,1.35476151,0.120745396,4.602669064,4.654354362,0.959695747,30.0974555,0,0,28.66930577,8.49271327,13.82234512,14.3283896,37.16201953,65.31275404,772.1944722,718.591153,0,0,1770.153544,0,16879.96097,16071.55239,7074.005457,13541.40004,33056.26688,BAU
7,2064,41.58730257,6450.724547,9.207101838,5.9708475,2.040450583,0.136254736,3.594058622,4.731764102,0.43890888,29.13545304,0,0,23.96129735,10.61718301,14.98305595,15.75121738,34.5784805,65.3127538,1114.994198,941.9452833,0,0,2416.133204,0,16706.48836,16266.3552,7088.06537,13541.91024,33114.51573,BAU
