"standid","parcelid","acres","core","fl","fm","fs","nl","nm","ns","sm","ss","wa_inner","wa_outer","fsc","parcelacres","fsccore","baucore","nonrip_fsc","nonrip_bau","baurip_nc","state"
"1840",53,"5","0.25","0","0.25","0","0","0","0","0","0","0","0","0.25","3669","0.5","0.25","4.49","4.49","0.5","OR"
"1841",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1842",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1843",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1844",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1845",53,"3.9","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","3.95","3.95","0","OR"
"1846",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1847",53,"2.9","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","2.92","2.92","0","OR"
"1848",53,"4.6","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","4.59","4.59","0","OR"
"1849",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1850",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1851",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1852",53,"4.9","0.4","0.4","0","0","0","0","0","0","0","0","0","0.4","3669","0.8","0.4","4.11","4.11","0.8","OR"
"1853",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1854",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1855",53,"5","0.35","0","0.35","0","0","0","0","0","0","0","0","0.35","3669","0.7","0.35","4.29","4.29","0.7","OR"
"1856",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1857",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1858",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1859",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1860",53,"5","0.54","0","0.42","0","0","0","0","0","0","0","0","0.42","3669","0.96","0.54","4.04","4.04","0.96","OR"
"1861",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1862",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1863",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1864",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1865",53,"2.7","0.12","0","0.12","0","0","0","0","0","0","0","0","0.12","3669","0.25","0.12","2.42","2.42","0.25","OR"
"1866",53,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","4.47","4.47","0","OR"
"1867",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1868",53,"1.7","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","1.72","1.72","0","OR"
"1869",53,"5","0.12","0","0.12","0","0","0","0","0","0","0","0","0.12","3669","0.24","0.12","4.76","4.76","0.24","OR"
"1870",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1871",53,"5","0.47","0","0","0.47","0","0","0","0","0","0","0","0.47","3669","0.93","0.47","4.07","4.07","0.93","OR"
"1872",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1873",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1874",53,"5","0.39","0","0.39","0","0","0","0","0","0","0","0","0.39","3669","0.78","0.39","4.21","4.21","0.78","OR"
"1875",53,"3.7","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","3.75","3.75","0","OR"
"1876",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1877",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1878",53,"0.9","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","0.88","0.88","0","OR"
"1879",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1880",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1881",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1882",53,"0.8","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","0.82","0.82","0","OR"
"1883",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1884",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1885",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1886",53,"5","0.32","0","0.32","0","0","0","0","0","0","0","0","0.32","3669","0.65","0.32","4.35","4.35","0.65","OR"
"1887",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1888",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1889",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1890",53,"5","0.47","0","0.47","0","0","0","0","0","0","0","0","0.47","3669","0.94","0.47","4.06","4.06","0.94","OR"
"1891",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1892",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1893",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1894",53,"4.6","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","4.6","4.6","0","OR"
"1895",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1896",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1897",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1898",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1899",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1900",53,"5","0.37","0","0.37","0","0","0","0","0","0","0","0","0.37","3669","0.74","0.37","4.25","4.25","0.74","OR"
"1901",53,"5","0.51","0.31","0.04","0","0","0","0","0","0","0","0","0.35","3669","0.86","0.51","4.13","4.13","0.86","OR"
"1902",53,"3.7","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","3.69","3.69","0","OR"
"1903",53,"5","0.18","0","0","0","0","0.18","0","0","0","0","0","0.18","3669","0.36","0.18","4.64","4.64","0.36","OR"
"1904",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","4.99","4.99","0","OR"
"1905",53,"0.3","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","0.31","0.31","0","OR"
"1906",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1907",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1908",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1909",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1910",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1911",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1912",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1913",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1914",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1915",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1916",53,"1.5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","1.51","1.51","0","OR"
"1917",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1918",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1919",53,"0","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","0.02","0.02","0","OR"
"1920",53,"3.8","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","3.81","3.81","0","OR"
"1921",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","4.99","4.99","0","OR"
"1922",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1923",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1924",53,"5","0.49","0","0.49","0","0","0","0","0","0","0","0","0.49","3669","0.98","0.49","4.02","4.02","0.98","OR"
"1925",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1926",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1927",53,"0.1","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","0.07","0.07","0","OR"
"1928",53,"0.8","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","0.79","0.79","0","OR"
"1929",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1930",53,"5","0.51","0","0.51","0","0","0","0","0","0","0","0","0.51","3669","1.01","0.51","3.98","3.98","1.01","OR"
"1931",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1932",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1933",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1934",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1935",53,"5","0.38","0","0.03","0","0","0","0","0","0","0","0","0.03","3669","0.41","0.38","4.58","4.58","0.41","OR"
"1936",53,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","4.87","4.87","0","OR"
"1937",53,"4.3","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","4.34","4.34","0","OR"
"1938",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1939",53,"4.7","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","4.66","4.66","0","OR"
"1940",53,"5","0.15","0","0.15","0","0","0","0","0","0","0","0","0.15","3669","0.3","0.15","4.7","4.7","0.3","OR"
"1941",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1942",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1943",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1944",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1945",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1946",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1947",53,"3.2","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","3.23","3.23","0","OR"
"1948",53,"4.2","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","4.23","4.23","0","OR"
"1949",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1950",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1951",53,"3.4","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","3.43","3.43","0","OR"
"1952",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1953",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1954",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1955",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1956",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1957",53,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","4.53","4.53","0","OR"
"1958",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1959",53,"0.4","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","0.42","0.42","0","OR"
"1960",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1961",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1962",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1963",53,"0.1","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","0.06","0.06","0","OR"
"1964",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1965",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1966",53,"5","0.53","0","0.53","0","0","0","0","0","0","0","0","0.53","3669","1.06","0.53","3.94","3.94","1.06","OR"
"1967",53,"1.9","0.31","0","0.31","0","0","0","0","0","0","0","0","0.31","3669","0.62","0.31","1.24","1.24","0.62","OR"
"1968",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1969",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1970",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1971",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1972",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1973",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1974",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1975",53,"0","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","0.03","0.03","0","OR"
"1976",53,"5","0.49","0.49","0","0","0","0","0","0","0","0","0","0.49","3669","0.98","0.49","4.01","4.01","0.98","OR"
"1977",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1978",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1979",53,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","4.86","4.86","0","OR"
"1980",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1981",53,"5","0.46","0.46","0","0","0","0","0","0","0","0","0","0.46","3669","0.93","0.46","4.07","4.07","0.93","OR"
"1982",53,"5","0.47","0","0.47","0","0","0","0","0","0","0","0","0.47","3669","0.94","0.47","4.06","4.06","0.94","OR"
"1983",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1984",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1985",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1986",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1987",53,"2.7","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","2.69","2.69","0","OR"
"1988",53,"5","0.51","0","0.51","0","0","0","0","0","0","0","0","0.51","3669","1.03","0.51","3.97","3.97","1.03","OR"
"1989",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1990",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1991",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1992",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1993",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1994",53,"0.3","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","0.33","0.33","0","OR"
"1995",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1996",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1997",53,"5","0.47","0","0.47","0","0","0","0","0","0","0","0","0.47","3669","0.94","0.47","4.06","4.06","0.94","OR"
"1998",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"1999",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2000",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2001",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2002",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2003",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2004",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2005",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2006",53,"1.2","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","1.17","1.17","0","OR"
"2007",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2008",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2009",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2010",53,"5","0.48","0","0.48","0","0","0","0","0","0","0","0","0.48","3669","0.96","0.48","4.04","4.04","0.96","OR"
"2011",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2012",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2013",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2014",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2015",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2016",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2017",53,"5","0.06","0","0.06","0","0","0","0","0","0","0","0","0.06","3669","0.12","0.06","4.88","4.88","0.12","OR"
"2018",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2019",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2020",53,"0","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","0.03","0.03","0","OR"
"2021",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2022",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2023",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2024",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2025",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2026",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2027",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2028",53,"3.2","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","3.18","3.18","0","OR"
"2029",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2030",53,"5","0.48","0","0.48","0","0","0","0","0","0","0","0","0.48","3669","0.96","0.48","4.04","4.04","0.96","OR"
"2031",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2032",53,"4.2","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","4.23","4.23","0","OR"
"2033",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2034",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2035",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2036",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2037",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
"2038",53,"5","0","0","0","0","0","0","0","0","0","0","0","0","3669","0","0","5","5","0","OR"
